,Kruskal_time,Prim_time,Num_of_nodes,Completeness
691,0.0175,0.0586,140.0,2.0
692,0.01751,0.05847,140.0,3.0
693,0.01764,0.05795,140.0,4.0
694,0.01748,0.05925,140.0,5.0
695,0.01876,0.05942,140.0,6.0
696,0.01773,0.05863,140.0,7.0
697,0.01764,0.05926,140.0,8.0
698,0.01892,0.05894,140.0,9.0
699,0.01769,0.05958,140.0,10.0
700,0.01736,0.05865,140.0,1.0
701,0.01747,0.05859,140.0,2.0
702,0.01757,0.06143,140.0,3.0
703,0.02169,0.06727,140.0,4.0
704,0.01994,0.06315,140.0,5.0
705,0.01952,0.06208,140.0,6.0
706,0.0193,0.06264,140.0,7.0
707,0.01856,0.05894,140.0,8.0
708,0.01743,0.05841,140.0,9.0
709,0.0176,0.05928,140.0,10.0
710,0.0179,0.05956,140.0,1.0
711,0.01773,0.05852,140.0,2.0
712,0.01741,0.05805,140.0,3.0
713,0.01753,0.05914,140.0,4.0
714,0.01811,0.06035,140.0,5.0
715,0.01853,0.05886,140.0,6.0
716,0.0173,0.05808,140.0,7.0
717,0.01768,0.05854,140.0,8.0
718,0.01752,0.05872,140.0,9.0
719,0.01786,0.05868,140.0,10.0
720,0.01772,0.05904,140.0,1.0
721,0.01776,0.05946,140.0,2.0
722,0.01757,0.05813,140.0,3.0
723,0.01745,0.05846,140.0,4.0
724,0.01761,0.05845,140.0,5.0
725,0.01759,0.0588,140.0,6.0
726,0.01776,0.05886,140.0,7.0
727,0.01768,0.05884,140.0,8.0
728,0.01825,0.05934,140.0,9.0
729,0.01768,0.05854,140.0,10.0
730,0.01786,0.05927,140.0,1.0
731,0.0177,0.05894,140.0,2.0
732,0.01777,0.05948,140.0,3.0
733,0.01804,0.05887,140.0,4.0
734,0.01781,0.0586,140.0,5.0
735,0.01778,0.05861,140.0,6.0
736,0.01761,0.0586,140.0,7.0
737,0.01772,0.05876,140.0,8.0
738,0.01759,0.05849,140.0,9.0
739,0.01755,0.05906,140.0,10.0
740,0.01883,0.06045,140.0,1.0
741,0.01828,0.06064,140.0,2.0
742,0.01763,0.05969,140.0,3.0
743,0.02382,0.07544,140.0,4.0
744,0.01878,0.06082,140.0,5.0
745,0.01747,0.05833,140.0,6.0
746,0.01742,0.05994,140.0,7.0
747,0.01847,0.06159,140.0,8.0
748,0.019,0.06131,140.0,9.0
749,0.01889,0.05859,140.0,10.0
750,0.01396,0.04734,130.0,1.0
751,0.01403,0.04727,130.0,2.0
752,0.01386,0.04708,130.0,3.0
753,0.0139,0.04703,130.0,4.0
754,0.01395,0.04655,130.0,5.0
755,0.01506,0.0469,130.0,6.0
756,0.01371,0.04629,130.0,7.0
757,0.01369,0.04657,130.0,8.0
758,0.01384,0.04615,130.0,9.0
759,0.01371,0.04615,130.0,10.0
760,0.01379,0.04711,130.0,1.0
761,0.01386,0.04685,130.0,2.0
762,0.01457,0.04594,130.0,3.0
763,0.01355,0.04703,130.0,4.0
764,0.01392,0.04695,130.0,5.0
765,0.01391,0.04676,130.0,6.0
766,0.01376,0.04617,130.0,7.0
767,0.01387,0.04634,130.0,8.0
768,0.01369,0.04642,130.0,9.0
769,0.01386,0.04728,130.0,10.0
770,0.01395,0.04703,130.0,1.0
771,0.01389,0.04715,130.0,2.0
772,0.01404,0.0465,130.0,3.0
773,0.01358,0.046,130.0,4.0
774,0.01399,0.04707,130.0,5.0
775,0.01361,0.04674,130.0,6.0
776,0.01365,0.04637,130.0,7.0
777,0.0139,0.04717,130.0,8.0
778,0.01403,0.04693,130.0,9.0
779,0.01396,0.04675,130.0,10.0
780,0.01358,0.04665,130.0,1.0
781,0.01401,0.04734,130.0,2.0
782,0.01419,0.04796,130.0,3.0
783,0.01409,0.04743,130.0,4.0
784,0.01394,0.04761,130.0,5.0
785,0.01436,0.04782,130.0,6.0
786,0.01428,0.04652,130.0,7.0
787,0.01344,0.04613,130.0,8.0
788,0.01353,0.04669,130.0,9.0
789,0.01379,0.04679,130.0,10.0
790,0.01368,0.04625,130.0,1.0
791,0.01359,0.04635,130.0,2.0
792,0.01356,0.04652,130.0,3.0
793,0.01363,0.04662,130.0,4.0
794,0.0135,0.04662,130.0,5.0
795,0.01392,0.04719,130.0,6.0
796,0.01361,0.04654,130.0,7.0
797,0.01389,0.04662,130.0,8.0
798,0.01356,0.04611,130.0,9.0
799,0.01362,0.04612,130.0,10.0
800,0.01373,0.04652,130.0,1.0
801,0.01367,0.04702,130.0,2.0
802,0.01412,0.04744,130.0,3.0
803,0.01503,0.04754,130.0,4.0
804,0.01384,0.04676,130.0,5.0
805,0.01355,0.04623,130.0,6.0
806,0.01362,0.04644,130.0,7.0
807,0.01385,0.04704,130.0,8.0
808,0.01413,0.04716,130.0,9.0
809,0.01394,0.04769,130.0,10.0
810,0.01398,0.04709,130.0,1.0
811,0.01371,0.04638,130.0,2.0
812,0.01383,0.04716,130.0,3.0
813,0.01398,0.04732,130.0,4.0
814,0.014,0.04702,130.0,5.0
815,0.01401,0.04703,130.0,6.0
816,0.01374,0.0483,130.0,7.0
817,0.01395,0.04709,130.0,8.0
818,0.01387,0.0479,130.0,9.0
819,0.01387,0.04689,130.0,10.0
820,0.01369,0.04635,130.0,1.0
821,0.01379,0.04719,130.0,2.0
822,0.01392,0.04727,130.0,3.0
823,0.01392,0.04888,130.0,4.0
824,0.014,0.04763,130.0,5.0
825,0.01398,0.04728,130.0,6.0
826,0.01375,0.04718,130.0,7.0
827,0.01372,0.04711,130.0,8.0
828,0.01372,0.04667,130.0,9.0
829,0.01362,0.04663,130.0,10.0
830,0.01457,0.04751,130.0,1.0
831,0.01394,0.04771,130.0,2.0
832,0.01391,0.04705,130.0,3.0
833,0.01457,0.0484,130.0,4.0
834,0.01381,0.04684,130.0,5.0
835,0.0139,0.04713,130.0,6.0
836,0.01391,0.04732,130.0,7.0
837,0.0141,0.04728,130.0,8.0
838,0.014,0.04725,130.0,9.0
839,0.01397,0.04651,130.0,10.0
840,0.01361,0.04667,130.0,1.0
841,0.01382,0.04737,130.0,2.0
842,0.01409,0.04832,130.0,3.0
843,0.01395,0.04756,130.0,4.0
844,0.01401,0.04805,130.0,5.0
845,0.01401,0.04717,130.0,6.0
846,0.01357,0.04718,130.0,7.0
847,0.01392,0.04709,130.0,8.0
848,0.01408,0.04687,130.0,9.0
849,0.01352,0.04658,130.0,10.0
850,0.01087,0.03651,120.0,1.0
851,0.01065,0.037,120.0,2.0
852,0.01059,0.03625,120.0,3.0
853,0.01056,0.03676,120.0,4.0
854,0.01064,0.03661,120.0,5.0
855,0.01083,0.03693,120.0,6.0
856,0.01086,0.03687,120.0,7.0
857,0.01078,0.03694,120.0,8.0
858,0.01078,0.03687,120.0,9.0
859,0.01077,0.03685,120.0,10.0
860,0.01081,0.03669,120.0,1.0
861,0.01068,0.0363,120.0,2.0
862,0.01069,0.03625,120.0,3.0
863,0.01067,0.03629,120.0,4.0
864,0.01071,0.03651,120.0,5.0
865,0.01065,0.03623,120.0,6.0
866,0.0109,0.0369,120.0,7.0
867,0.01063,0.03627,120.0,8.0
868,0.01063,0.0363,120.0,9.0
869,0.0107,0.03683,120.0,10.0
870,0.01078,0.03704,120.0,1.0
871,0.01058,0.03629,120.0,2.0
872,0.01058,0.03646,120.0,3.0
873,0.01065,0.03625,120.0,4.0
874,0.01063,0.0364,120.0,5.0
875,0.01063,0.03675,120.0,6.0
876,0.01058,0.03641,120.0,7.0
877,0.01066,0.03693,120.0,8.0
878,0.01063,0.0364,120.0,9.0
879,0.01056,0.03627,120.0,10.0
880,0.01067,0.03656,120.0,1.0
881,0.01072,0.03682,120.0,2.0
882,0.0108,0.03703,120.0,3.0
883,0.0108,0.03704,120.0,4.0
884,0.01066,0.03631,120.0,5.0
885,0.0107,0.03695,120.0,6.0
886,0.0108,0.03694,120.0,7.0
887,0.01065,0.03637,120.0,8.0
888,0.01068,0.03675,120.0,9.0
889,0.01065,0.03667,120.0,10.0
890,0.0106,0.03653,120.0,1.0
891,0.01054,0.03649,120.0,2.0
892,0.01058,0.03624,120.0,3.0
893,0.01059,0.03632,120.0,4.0
894,0.0106,0.03627,120.0,5.0
895,0.01059,0.03698,120.0,6.0
896,0.01082,0.03697,120.0,7.0
897,0.01078,0.03687,120.0,8.0
898,0.01091,0.03687,120.0,9.0
899,0.01083,0.03689,120.0,10.0
900,0.01082,0.03673,120.0,1.0
901,0.01067,0.03658,120.0,2.0
902,0.01064,0.03631,120.0,3.0
903,0.01064,0.03664,120.0,4.0
904,0.01076,0.03664,120.0,5.0
905,0.0106,0.03686,120.0,6.0
906,0.01058,0.03651,120.0,7.0
907,0.01057,0.03679,120.0,8.0
908,0.01082,0.03658,120.0,9.0
909,0.0108,0.03661,120.0,10.0
910,0.01058,0.03684,120.0,1.0
911,0.01066,0.03699,120.0,2.0
912,0.01066,0.03654,120.0,3.0
913,0.01062,0.03712,120.0,4.0
914,0.01108,0.0374,120.0,5.0
915,0.01111,0.03734,120.0,6.0
916,0.01093,0.03732,120.0,7.0
917,0.01099,0.03721,120.0,8.0
918,0.01081,0.03738,120.0,9.0
919,0.01086,0.03717,120.0,10.0
920,0.01087,0.03716,120.0,1.0
921,0.01072,0.03812,120.0,2.0
922,0.01079,0.03689,120.0,3.0
923,0.01068,0.03725,120.0,4.0
924,0.01102,0.03743,120.0,5.0
925,0.01076,0.03703,120.0,6.0
926,0.01097,0.03699,120.0,7.0
927,0.0108,0.03676,120.0,8.0
928,0.01075,0.03739,120.0,9.0
929,0.01108,0.03729,120.0,10.0
930,0.0117,0.03787,120.0,1.0
931,0.01144,0.0386,120.0,2.0
932,0.01199,0.04039,120.0,3.0
933,0.01216,0.0394,120.0,4.0
934,0.01184,0.03979,120.0,5.0
935,0.01861,0.04727,120.0,6.0
936,0.01202,0.04019,120.0,7.0
937,0.01207,0.04005,120.0,8.0
938,0.01105,0.03699,120.0,9.0
939,0.01089,0.03682,120.0,10.0
940,0.01089,0.03715,120.0,1.0
941,0.01092,0.03712,120.0,2.0
942,0.01094,0.03707,120.0,3.0
943,0.01172,0.03921,120.0,4.0
944,0.01158,0.03872,120.0,5.0
945,0.0116,0.03973,120.0,6.0
946,0.01137,0.04013,120.0,7.0
947,0.01158,0.0401,120.0,8.0
948,0.01247,0.03961,120.0,9.0
949,0.01205,0.0406,120.0,10.0
950,0.00811,0.02823,110.0,1.0
951,0.00809,0.02811,110.0,2.0
952,0.00811,0.02814,110.0,3.0
953,0.0083,0.02878,110.0,4.0
954,0.00826,0.02866,110.0,5.0
955,0.00839,0.02885,110.0,6.0
956,0.00829,0.0286,110.0,7.0
957,0.00825,0.02857,110.0,8.0
958,0.00828,0.02865,110.0,9.0
959,0.00832,0.02861,110.0,10.0
960,0.00832,0.02842,110.0,1.0
961,0.00815,0.02813,110.0,2.0
962,0.00815,0.02808,110.0,3.0
963,0.00813,0.02819,110.0,4.0
964,0.00823,0.02865,110.0,5.0
965,0.00836,0.02867,110.0,6.0
966,0.00829,0.02872,110.0,7.0
967,0.00831,0.02854,110.0,8.0
968,0.00826,0.02864,110.0,9.0
969,0.00829,0.02857,110.0,10.0
970,0.00813,0.02813,110.0,1.0
971,0.00814,0.02812,110.0,2.0
972,0.00814,0.02805,110.0,3.0
973,0.00815,0.02811,110.0,4.0
974,0.00815,0.02814,110.0,5.0
975,0.00817,0.02862,110.0,6.0
976,0.00837,0.02866,110.0,7.0
977,0.00831,0.02882,110.0,8.0
978,0.00828,0.0285,110.0,9.0
979,0.00819,0.02802,110.0,10.0
980,0.00809,0.02809,110.0,1.0
981,0.00809,0.02818,110.0,2.0
982,0.00828,0.02848,110.0,3.0
983,0.00815,0.02812,110.0,4.0
984,0.00815,0.02807,110.0,5.0
985,0.00807,0.02805,110.0,6.0
986,0.0082,0.02866,110.0,7.0
987,0.00828,0.02863,110.0,8.0
988,0.00828,0.02865,110.0,9.0
989,0.00811,0.02819,110.0,10.0
990,0.00826,0.02868,110.0,1.0
991,0.00833,0.02866,110.0,2.0
992,0.0083,0.02816,110.0,3.0
993,0.00816,0.02806,110.0,4.0
994,0.00814,0.02816,110.0,5.0
995,0.00816,0.02816,110.0,6.0
996,0.00826,0.02872,110.0,7.0
997,0.00811,0.02809,110.0,8.0
998,0.00818,0.02839,110.0,9.0
999,0.00827,0.02875,110.0,10.0
1000,0.00826,0.02856,110.0,1.0
1001,0.00827,0.02841,110.0,2.0
1002,0.00813,0.02804,110.0,3.0
1003,0.00821,0.02868,110.0,4.0
1004,0.00813,0.02812,110.0,5.0
1005,0.00824,0.02858,110.0,6.0
1006,0.00832,0.02821,110.0,7.0
1007,0.00815,0.02806,110.0,8.0
1008,0.00823,0.02812,110.0,9.0
1009,0.00812,0.02816,110.0,10.0
1010,0.00814,0.02821,110.0,1.0
1011,0.00817,0.02811,110.0,2.0
1012,0.00812,0.02816,110.0,3.0
1013,0.00816,0.02809,110.0,4.0
1014,0.00809,0.02812,110.0,5.0
1015,0.0081,0.02808,110.0,6.0
1016,0.00812,0.02808,110.0,7.0
1017,0.00806,0.02808,110.0,8.0
1018,0.0081,0.02807,110.0,9.0
1019,0.00824,0.02859,110.0,10.0
1020,0.00831,0.0287,110.0,1.0
1021,0.0083,0.0286,110.0,2.0
1022,0.00838,0.02861,110.0,3.0
1023,0.00828,0.02865,110.0,4.0
1024,0.00827,0.02836,110.0,5.0
1025,0.00813,0.02808,110.0,6.0
1026,0.00816,0.02852,110.0,7.0
1027,0.00832,0.02841,110.0,8.0
1028,0.00814,0.0281,110.0,9.0
1029,0.00816,0.02819,110.0,10.0
1030,0.00814,0.02817,110.0,1.0
1031,0.00814,0.02819,110.0,2.0
1032,0.00811,0.02811,110.0,3.0
1033,0.0083,0.02864,110.0,4.0
1034,0.00828,0.02861,110.0,5.0
1035,0.00828,0.02858,110.0,6.0
1036,0.0081,0.02807,110.0,7.0
1037,0.00812,0.02815,110.0,8.0
1038,0.00813,0.02814,110.0,9.0
1039,0.00814,0.02814,110.0,10.0
1040,0.00814,0.0281,110.0,1.0
1041,0.00811,0.02834,110.0,2.0
1042,0.00828,0.02814,110.0,3.0
1043,0.00812,0.02823,110.0,4.0
1044,0.00814,0.02856,110.0,5.0
1045,0.00833,0.02863,110.0,6.0
1046,0.00826,0.02859,110.0,7.0
1047,0.00828,0.02863,110.0,8.0
1048,0.00833,0.02871,110.0,9.0
1049,0.00833,0.02861,110.0,10.0
1050,0.00625,0.02183,100.0,1.0
1051,0.0062,0.02161,100.0,2.0
1052,0.00619,0.02166,100.0,3.0
1053,0.00621,0.02175,100.0,4.0
1054,0.00621,0.02123,100.0,5.0
1055,0.00616,0.02217,100.0,6.0
1056,0.00649,0.02217,100.0,7.0
1057,0.00646,0.02203,100.0,8.0
1058,0.00648,0.02201,100.0,9.0
1059,0.00623,0.02171,100.0,10.0
1060,0.00628,0.02168,100.0,1.0
1061,0.00623,0.02164,100.0,2.0
1062,0.00623,0.02164,100.0,3.0
1063,0.00628,0.02176,100.0,4.0
1064,0.00619,0.02172,100.0,5.0
1065,0.00609,0.02136,100.0,6.0
1066,0.00609,0.02123,100.0,7.0
1067,0.00608,0.02139,100.0,8.0
1068,0.00611,0.02123,100.0,9.0
1069,0.00611,0.0215,100.0,10.0
1070,0.00623,0.02193,100.0,1.0
1071,0.00628,0.02163,100.0,2.0
1072,0.00619,0.02172,100.0,3.0
1073,0.0062,0.02162,100.0,4.0
1074,0.00627,0.02153,100.0,5.0
1075,0.00606,0.02125,100.0,6.0
1076,0.00618,0.02138,100.0,7.0
1077,0.00611,0.02132,100.0,8.0
1078,0.00612,0.02146,100.0,9.0
1079,0.00607,0.02126,100.0,10.0
1080,0.00614,0.02123,100.0,1.0
1081,0.00612,0.02137,100.0,2.0
1082,0.00607,0.02127,100.0,3.0
1083,0.00606,0.02132,100.0,4.0
1084,0.00608,0.02125,100.0,5.0
1085,0.00616,0.02169,100.0,6.0
1086,0.00624,0.02167,100.0,7.0
1087,0.00624,0.0217,100.0,8.0
1088,0.00624,0.02165,100.0,9.0
1089,0.00623,0.02167,100.0,10.0
1090,0.00621,0.02171,100.0,1.0
1091,0.00621,0.02163,100.0,2.0
1092,0.00622,0.02166,100.0,3.0
1093,0.0062,0.02162,100.0,4.0
1094,0.00627,0.02163,100.0,5.0
1095,0.00618,0.02162,100.0,6.0
1096,0.00625,0.02181,100.0,7.0
1097,0.00622,0.02168,100.0,8.0
1098,0.0062,0.02165,100.0,9.0
1099,0.00631,0.0218,100.0,10.0
1100,0.00619,0.02167,100.0,1.0
1101,0.00622,0.02168,100.0,2.0
1102,0.00628,0.02172,100.0,3.0
1103,0.00619,0.02165,100.0,4.0
1104,0.00622,0.02171,100.0,5.0
1105,0.00625,0.02167,100.0,6.0
1106,0.00607,0.02147,100.0,7.0
1107,0.00625,0.02152,100.0,8.0
1108,0.00608,0.02122,100.0,9.0
1109,0.00615,0.02123,100.0,10.0
1110,0.0061,0.02143,100.0,1.0
1111,0.00614,0.02129,100.0,2.0
1112,0.00609,0.02126,100.0,3.0
1113,0.00613,0.02125,100.0,4.0
1114,0.00612,0.02132,100.0,5.0
1115,0.00603,0.02131,100.0,6.0
1116,0.00607,0.02127,100.0,7.0
1117,0.00611,0.02125,100.0,8.0
1118,0.0061,0.02128,100.0,9.0
1119,0.00606,0.02129,100.0,10.0
1120,0.0061,0.02136,100.0,1.0
1121,0.00608,0.0213,100.0,2.0
1122,0.0061,0.02128,100.0,3.0
1123,0.00608,0.02127,100.0,4.0
1124,0.0061,0.02121,100.0,5.0
1125,0.00609,0.02138,100.0,6.0
1126,0.00609,0.03308,100.0,7.0
1127,0.00609,0.02132,100.0,8.0
1128,0.00621,0.02161,100.0,9.0
1129,0.00622,0.02166,100.0,10.0
1130,0.00621,0.02169,100.0,1.0
1131,0.00622,0.02162,100.0,2.0
1132,0.0062,0.02168,100.0,3.0
1133,0.00617,0.02162,100.0,4.0
1134,0.00625,0.02159,100.0,5.0
1135,0.00621,0.02163,100.0,6.0
1136,0.00622,0.02168,100.0,7.0
1137,0.00614,0.02125,100.0,8.0
1138,0.00607,0.02125,100.0,9.0
1139,0.00629,0.02135,100.0,10.0
1140,0.00605,0.02131,100.0,1.0
1141,0.00608,0.02131,100.0,2.0
1142,0.00612,0.02128,100.0,3.0
1143,0.00614,0.02131,100.0,4.0
1144,0.00611,0.02132,100.0,5.0
1145,0.00607,0.02134,100.0,6.0
1146,0.00607,0.02131,100.0,7.0
1147,0.00611,0.02135,100.0,8.0
1148,0.00609,0.02131,100.0,9.0
1149,0.00604,0.02129,100.0,10.0
1150,0.00458,0.01607,90.0,1.0
1151,0.00454,0.01601,90.0,2.0
1152,0.00471,0.01609,90.0,3.0
1153,0.00462,0.01612,90.0,4.0
1154,0.00479,0.01604,90.0,5.0
1155,0.00461,0.01575,90.0,6.0
1156,0.00454,0.01568,90.0,7.0
1157,0.00459,0.01571,90.0,8.0
1158,0.00457,0.01576,90.0,9.0
1159,0.00451,0.01574,90.0,10.0
1160,0.00452,0.01568,90.0,1.0
1161,0.00458,0.01576,90.0,2.0
1162,0.00499,0.01673,90.0,3.0
1163,0.00515,0.01674,90.0,4.0
1164,0.00477,0.01674,90.0,5.0
1165,0.00507,0.01677,90.0,6.0
1166,0.00493,0.01668,90.0,7.0
1167,0.00481,0.01675,90.0,8.0
1168,0.00495,0.01678,90.0,9.0
1169,0.00485,0.01636,90.0,10.0
1170,0.0046,0.01604,90.0,1.0
1171,0.00463,0.01602,90.0,2.0
1172,0.0047,0.01622,90.0,3.0
1173,0.00457,0.01593,90.0,4.0
1174,0.00483,0.01716,90.0,5.0
1175,0.00472,0.0163,90.0,6.0
1176,0.00471,0.01636,90.0,7.0
1177,0.00472,0.01653,90.0,8.0
1178,0.00466,0.01651,90.0,9.0
1179,0.00464,0.01637,90.0,10.0
1180,0.00463,0.01642,90.0,1.0
1181,0.00464,0.01624,90.0,2.0
1182,0.00472,0.0164,90.0,3.0
1183,0.00469,0.01643,90.0,4.0
1184,0.00467,0.01656,90.0,5.0
1185,0.00457,0.01597,90.0,6.0
1186,0.00455,0.01587,90.0,7.0
1187,0.00453,0.01592,90.0,8.0
1188,0.00456,0.01595,90.0,9.0
1189,0.0045,0.01596,90.0,10.0
1190,0.00458,0.01625,90.0,1.0
1191,0.00476,0.01579,90.0,2.0
1192,0.00457,0.01567,90.0,3.0
1193,0.00451,0.01566,90.0,4.0
1194,0.00455,0.01564,90.0,5.0
1195,0.0045,0.01564,90.0,6.0
1196,0.00449,0.01562,90.0,7.0
1197,0.00455,0.01595,90.0,8.0
1198,0.00455,0.01569,90.0,9.0
1199,0.00452,0.01569,90.0,10.0
1200,0.00457,0.0158,90.0,1.0
1201,0.00464,0.01646,90.0,2.0
1202,0.00457,0.01607,90.0,3.0
1203,0.00464,0.01638,90.0,4.0
1204,0.00456,0.01605,90.0,5.0
1205,0.00467,0.01617,90.0,6.0
1206,0.00463,0.01616,90.0,7.0
1207,0.00455,0.01607,90.0,8.0
1208,0.00474,0.01601,90.0,9.0
1209,0.0046,0.01646,90.0,10.0
1210,0.00461,0.01623,90.0,1.0
1211,0.00456,0.01585,90.0,2.0
1212,0.00455,0.01598,90.0,3.0
1213,0.00457,0.01596,90.0,4.0
1214,0.00462,0.01566,90.0,5.0
1215,0.00448,0.01563,90.0,6.0
1216,0.00446,0.01559,90.0,7.0
1217,0.00447,0.01563,90.0,8.0
1218,0.00451,0.0156,90.0,9.0
1219,0.00458,0.01595,90.0,10.0
1220,0.00458,0.0157,90.0,1.0
1221,0.00454,0.01564,90.0,2.0
1222,0.00452,0.01564,90.0,3.0
1223,0.00444,0.01592,90.0,4.0
1224,0.0045,0.01583,90.0,5.0
1225,0.00459,0.01569,90.0,6.0
1226,0.00449,0.01559,90.0,7.0
1227,0.00449,0.01571,90.0,8.0
1228,0.00459,0.01628,90.0,9.0
1229,0.00453,0.01561,90.0,10.0
1230,0.00451,0.01563,90.0,1.0
1231,0.00451,0.01565,90.0,2.0
1232,0.00455,0.01563,90.0,3.0
1233,0.00452,0.01561,90.0,4.0
1234,0.0045,0.01568,90.0,5.0
1235,0.00452,0.01565,90.0,6.0
1236,0.00451,0.01561,90.0,7.0
1237,0.00452,0.01563,90.0,8.0
1238,0.00451,0.0156,90.0,9.0
1239,0.00454,0.01569,90.0,10.0
1240,0.00449,0.01561,90.0,1.0
1241,0.0045,0.01567,90.0,2.0
1242,0.00452,0.01569,90.0,3.0
1243,0.00459,0.01586,90.0,4.0
1244,0.00458,0.01596,90.0,5.0
1245,0.00457,0.01591,90.0,6.0
1246,0.00451,0.01589,90.0,7.0
1247,0.00462,0.01594,90.0,8.0
1248,0.00452,0.01592,90.0,9.0
1249,0.00456,0.0159,90.0,10.0
1250,0.00349,0.01176,80.0,1.0
1251,0.00338,0.01203,80.0,2.0
1252,0.00359,0.01215,80.0,3.0
1253,0.00349,0.01188,80.0,4.0
1254,0.00356,0.01174,80.0,5.0
1255,0.00342,0.01146,80.0,6.0
1256,0.0034,0.01128,80.0,7.0
1257,0.0032,0.01114,80.0,8.0
1258,0.00314,0.01119,80.0,9.0
1259,0.00323,0.01122,80.0,10.0
1260,0.00315,0.01118,80.0,1.0
1261,0.0032,0.01116,80.0,2.0
1262,0.00318,0.01113,80.0,3.0
1263,0.00316,0.01119,80.0,4.0
1264,0.00326,0.01115,80.0,5.0
1265,0.00317,0.01166,80.0,6.0
1266,0.00323,0.01108,80.0,7.0
1267,0.00319,0.01125,80.0,8.0
1268,0.0035,0.01139,80.0,9.0
1269,0.00331,0.01119,80.0,10.0
1270,0.00347,0.01143,80.0,1.0
1271,0.00348,0.01129,80.0,2.0
1272,0.00342,0.012,80.0,3.0
1273,0.00335,0.01116,80.0,4.0
1274,0.00342,0.01176,80.0,5.0
1275,0.00328,0.01187,80.0,6.0
1276,0.00347,0.01183,80.0,7.0
1277,0.0035,0.01187,80.0,8.0
1278,0.0034,0.01221,80.0,9.0
1279,0.00364,0.01207,80.0,10.0
1280,0.00323,0.01138,80.0,1.0
1281,0.00343,0.01141,80.0,2.0
1282,0.00329,0.01117,80.0,3.0
1283,0.00321,0.01137,80.0,4.0
1284,0.0033,0.01132,80.0,5.0
1285,0.00325,0.01144,80.0,6.0
1286,0.00326,0.01133,80.0,7.0
1287,0.00331,0.01157,80.0,8.0
1288,0.00339,0.01167,80.0,9.0
1289,0.00342,0.01156,80.0,10.0
1290,0.00342,0.01186,80.0,1.0
1291,0.00332,0.01166,80.0,2.0
1292,0.00322,0.01175,80.0,3.0
1293,0.0032,0.01138,80.0,4.0
1294,0.00328,0.01122,80.0,5.0
1295,0.00346,0.01122,80.0,6.0
1296,0.00321,0.01129,80.0,7.0
1297,0.00326,0.01137,80.0,8.0
1298,0.00324,0.01139,80.0,9.0
1299,0.00328,0.01137,80.0,10.0
1300,0.00325,0.01137,80.0,1.0
1301,0.00328,0.01142,80.0,2.0
1302,0.00325,0.01137,80.0,3.0
1303,0.00322,0.0115,80.0,4.0
1304,0.00342,0.01121,80.0,5.0
1305,0.00322,0.01123,80.0,6.0
1306,0.00327,0.01137,80.0,7.0
1307,0.00328,0.01144,80.0,8.0
1308,0.00326,0.01134,80.0,9.0
1309,0.00321,0.01134,80.0,10.0
1310,0.00329,0.01138,80.0,1.0
1311,0.00324,0.01133,80.0,2.0
1312,0.00324,0.01138,80.0,3.0
1313,0.00331,0.01133,80.0,4.0
1314,0.00324,0.01134,80.0,5.0
1315,0.00324,0.01139,80.0,6.0
1316,0.00327,0.01132,80.0,7.0
1317,0.00325,0.01124,80.0,8.0
1318,0.00323,0.0112,80.0,9.0
1319,0.00318,0.01117,80.0,10.0
1320,0.00318,0.0113,80.0,1.0
1321,0.00322,0.01116,80.0,2.0
1322,0.00317,0.01117,80.0,3.0
1323,0.0032,0.01118,80.0,4.0
1324,0.0032,0.01116,80.0,5.0
1325,0.00317,0.01122,80.0,6.0
1326,0.00316,0.01117,80.0,7.0
1327,0.00319,0.01118,80.0,8.0
1328,0.00321,0.01133,80.0,9.0
1329,0.00324,0.01137,80.0,10.0
1330,0.0032,0.01126,80.0,1.0
1331,0.00331,0.01119,80.0,2.0
1332,0.00317,0.01132,80.0,3.0
1333,0.00327,0.01123,80.0,4.0
1334,0.0032,0.01127,80.0,5.0
1335,0.00323,0.01126,80.0,6.0
1336,0.00325,0.01123,80.0,7.0
1337,0.0032,0.01131,80.0,8.0
1338,0.0033,0.01117,80.0,9.0
1339,0.00319,0.01136,80.0,10.0
1340,0.00324,0.01118,80.0,1.0
1341,0.00324,0.01123,80.0,2.0
1342,0.00333,0.01128,80.0,3.0
1343,0.00323,0.01127,80.0,4.0
1344,0.00318,0.01126,80.0,5.0
1345,0.00335,0.01122,80.0,6.0
1346,0.00316,0.01121,80.0,7.0
1347,0.00327,0.01115,80.0,8.0
1348,0.00318,0.01113,80.0,9.0
1349,0.00328,0.01142,80.0,10.0
1350,0.00219,0.00753,70.0,1.0
1351,0.00219,0.00745,70.0,2.0
1352,0.0022,0.00746,70.0,3.0
1353,0.00215,0.00745,70.0,4.0
1354,0.00217,0.00748,70.0,5.0
1355,0.00218,0.00746,70.0,6.0
1356,0.00218,0.00744,70.0,7.0
1357,0.00218,0.00748,70.0,8.0
1358,0.00219,0.00749,70.0,9.0
1359,0.00218,0.00744,70.0,10.0
1360,0.00218,0.00758,70.0,1.0
1361,0.00218,0.00748,70.0,2.0
1362,0.00219,0.00745,70.0,3.0
1363,0.00218,0.00744,70.0,4.0
1364,0.0022,0.00749,70.0,5.0
1365,0.00219,0.00746,70.0,6.0
1366,0.00217,0.00744,70.0,7.0
1367,0.00217,0.00751,70.0,8.0
1368,0.00216,0.00757,70.0,9.0
1369,0.00217,0.00754,70.0,10.0
1370,0.00225,0.00767,70.0,1.0
